entity_type,entity_id,doc_id,domain_id,lat,lon,canonical_name,streetName,landmarkToken,areaServed,lanternModel,locationCategory,powerState,status
traffic,traffic_000120,traf_000121,1,56.144611,10.248021,/d1/traffic/traf_000121,"Garden St, Westside Heights",Westside Heights Art Museum,Westside Heights Commercial Strip,,,,
traffic,traffic_000121,traf_000122,5,56.175895,10.189165,/d5/traffic/traf_000122,"Spruce St, Lakeside District",Lakeside District Harbor Bridge,Lakeside District Commercial Strip,,,,
traffic,traffic_000122,traf_000123,7,56.181248,10.206135,/d7/traffic/traf_000123,"Birch Dr, Greenfield Park",Greenfield Park Historic Market,Greenfield Park Residential Block,,,,
traffic,traffic_000123,traf_000124,5,56.171683,10.218221,/d5/traffic/traf_000124,"Castle Rd, Lakeside District",Lakeside District Cathedral,Lakeside District Commercial Strip,,,,
traffic,traffic_000124,traf_000125,1,56.159405,10.223486,/d1/traffic/traf_000125,"Maple Blvd, Westside Heights",Westside Heights Botanical Garden,Westside Heights Waterfront,,,,
traffic,traffic_000125,traf_000126,5,56.156628,10.197759,/d5/traffic/traf_000126,"Queen Ave, Lakeside District",Lakeside District Cultural Center,Lakeside District Arts Quarter,,,,
traffic,traffic_000126,traf_000127,5,56.162845,10.188198,/d5/traffic/traf_000127,"Bridge Ln, Lakeside District",Lakeside District Art Museum,Lakeside District Residential Block,,,,
traffic,traffic_000127,traf_000128,7,56.187208,10.183373,/d7/traffic/traf_000128,"Mill Rd, Greenfield Park",Greenfield Park Riverside Park,Greenfield Park Waterfront,,,,
traffic,traffic_000128,traf_000129,4,56.128108,10.162515,/d4/traffic/traf_000129,"River Rd, Midtown Center",Midtown Center Science Center,Midtown Center Residential Block,,,,
traffic,traffic_000129,traf_000130,3,56.139079,10.238048,/d3/traffic/traf_000130,"Harbor Blvd, South Hills",South Hills Science Center,South Hills Industrial Zone,,,,
traffic,traffic_000130,traf_000131,0,56.138818,10.209004,/d0/traffic/traf_000131,"Birch Dr, North Harbor",North Harbor University Campus,North Harbor Downtown,,,,
traffic,traffic_000131,traf_000132,1,56.146221,10.237476,/d1/traffic/traf_000132,"Harbor Blvd, Westside Heights",Westside Heights Central Plaza,Westside Heights Financial Row,,,,
traffic,traffic_000132,traf_000133,2,56.181168,10.174912,/d2/traffic/traf_000133,"Mill Rd, Eastshore Quarter",Eastshore Quarter Town Square,Eastshore Quarter Downtown,,,,
traffic,traffic_000133,traf_000134,3,56.123913,10.23422,/d3/traffic/traf_000134,"Forest Ave, South Hills",South Hills City Hall,South Hills Transit Hub,,,,
traffic,traffic_000134,traf_000135,1,56.154326,10.230179,/d1/traffic/traf_000135,"Valley Path, Westside Heights",Westside Heights Botanical Garden,Westside Heights Financial Row,,,,
traffic,traffic_000135,traf_000136,1,56.150143,10.233294,/d1/traffic/traf_000136,"Lake Dr, Westside Heights",Westside Heights Cathedral,Westside Heights Residential Block,,,,
traffic,traffic_000136,traf_000137,1,56.166784,10.229489,/d1/traffic/traf_000137,"Station Rd, Westside Heights",Westside Heights Central Plaza,Westside Heights Industrial Zone,,,,
traffic,traffic_000137,traf_000138,7,56.199629,10.22149,/d7/traffic/traf_000138,"Garden St, Greenfield Park",Greenfield Park Cathedral,Greenfield Park Arts Quarter,,,,
traffic,traffic_000138,traf_000139,2,56.179428,10.169709,/d2/traffic/traf_000139,"Spruce St, Eastshore Quarter",Eastshore Quarter Art Museum,Eastshore Quarter Downtown,,,,
traffic,traffic_000139,traf_000140,5,56.176768,10.21058,/d5/traffic/traf_000140,"Spruce St, Lakeside District",Lakeside District Shopping Mall,Lakeside District Civic Center,,,,
traffic,traffic_000140,traf_000141,2,56.185481,10.153584,/d2/traffic/traf_000141,"Oak Ave, Eastshore Quarter",Eastshore Quarter Town Square,Eastshore Quarter Commercial Strip,,,,
traffic,traffic_000141,traf_000142,0,56.134787,10.218034,/d0/traffic/traf_000142,"Lake Dr, North Harbor",North Harbor Historic Market,North Harbor Arts Quarter,,,,
traffic,traffic_000142,traf_000143,1,56.171628,10.241903,/d1/traffic/traf_000143,"Mill Rd, Westside Heights",Westside Heights Cathedral,Westside Heights Civic Center,,,,
traffic,traffic_000143,traf_000144,7,56.184963,10.196148,/d7/traffic/traf_000144,"Pine Rd, Greenfield Park",Greenfield Park Clock Tower,Greenfield Park Industrial Zone,,,,
traffic,traffic_000144,traf_000145,1,56.172826,10.238673,/d1/traffic/traf_000145,"Cherry Ln, Westside Heights",Westside Heights Art Museum,Westside Heights Downtown,,,,
traffic,traffic_000145,traf_000146,6,56.14317,10.152709,/d6/traffic/traf_000146,"Harbor Blvd, Old Town Core",Old Town Core Sports Arena,Old Town Core Civic Center,,,,
traffic,traffic_000146,traf_000147,6,56.147935,10.152622,/d6/traffic/traf_000147,"Tower Ln, Old Town Core",Old Town Core Waterfront Promenade,Old Town Core Commercial Strip,,,,
traffic,traffic_000147,traf_000148,1,56.155157,10.23123,/d1/traffic/traf_000148,"Willow Way, Westside Heights",Westside Heights Shopping Mall,Westside Heights Uptown,,,,
traffic,traffic_000148,traf_000149,3,56.123739,10.236366,/d3/traffic/traf_000149,"Lake Dr, South Hills",South Hills Shopping Mall,South Hills Uptown,,,,
traffic,traffic_000149,traf_000150,7,56.188122,10.191163,/d7/traffic/traf_000150,"School St, Greenfield Park",Greenfield Park Town Square,Greenfield Park Financial Row,,,,
traffic,traffic_000150,traf_000151,7,56.184006,10.183022,/d7/traffic/traf_000151,"Lake Dr, Greenfield Park",Greenfield Park Shopping Mall,Greenfield Park Financial Row,,,,
traffic,traffic_000151,traf_000152,1,56.146394,10.246655,/d1/traffic/traf_000152,"Market Rd, Westside Heights",Westside Heights University Campus,Westside Heights Transit Hub,,,,
traffic,traffic_000152,traf_000153,3,56.129974,10.229396,/d3/traffic/traf_000153,"River Rd, South Hills",South Hills Science Center,South Hills Industrial Zone,,,,
traffic,traffic_000153,traf_000154,7,56.194388,10.186753,/d7/traffic/traf_000154,"Station Rd, Greenfield Park",Greenfield Park Convention Center,Greenfield Park Waterfront,,,,
traffic,traffic_000154,traf_000155,0,56.133225,10.182555,/d0/traffic/traf_000155,"Market Rd, North Harbor",North Harbor Historic Market,North Harbor Downtown,,,,
traffic,traffic_000155,traf_000156,3,56.12268,10.226912,/d3/traffic/traf_000156,"Castle Rd, South Hills",South Hills Convention Center,South Hills Arts Quarter,,,,
traffic,traffic_000156,traf_000157,4,56.121773,10.174771,/d4/traffic/traf_000157,"Pine Rd, Midtown Center",Midtown Center Main Station,Midtown Center Residential Block,,,,
traffic,traffic_000157,traf_000158,5,56.150027,10.188585,/d5/traffic/traf_000158,"Lake Dr, Lakeside District",Lakeside District Town Square,Lakeside District Transit Hub,,,,
traffic,traffic_000158,traf_000159,6,56.167879,10.173725,/d6/traffic/traf_000159,"Harbor Blvd, Old Town Core",Old Town Core Art Museum,Old Town Core Downtown,,,,
traffic,traffic_000159,traf_000160,6,56.157951,10.151374,/d6/traffic/traf_000160,"Forest Ave, Old Town Core",Old Town Core Cathedral,Old Town Core Civic Center,,,,
traffic,traffic_000160,traf_000161,7,56.189735,10.184072,/d7/traffic/traf_000161,"Willow Way, Greenfield Park",Greenfield Park Main Station,Greenfield Park Industrial Zone,,,,
traffic,traffic_000161,traf_000162,5,56.176936,10.20737,/d5/traffic/traf_000162,"Forest Ave, Lakeside District",Lakeside District City Library,Lakeside District Transit Hub,,,,
traffic,traffic_000162,traf_000163,2,56.178187,10.15011,/d2/traffic/traf_000163,"Market Rd, Eastshore Quarter",Eastshore Quarter Clock Tower,Eastshore Quarter Industrial Zone,,,,
traffic,traffic_000163,traf_000164,7,56.195561,10.208698,/d7/traffic/traf_000164,"River Rd, Greenfield Park",Greenfield Park Science Center,Greenfield Park Industrial Zone,,,,
traffic,traffic_000164,traf_000165,6,56.149909,10.172083,/d6/traffic/traf_000165,"Queen Ave, Old Town Core",Old Town Core Science Center,Old Town Core Transit Hub,,,,
traffic,traffic_000165,traf_000166,2,56.178787,10.153327,/d2/traffic/traf_000166,"Willow Way, Eastshore Quarter",Eastshore Quarter Main Station,Eastshore Quarter Waterfront,,,,
traffic,traffic_000166,traf_000167,4,56.14192,10.172918,/d4/traffic/traf_000167,"Bridge Ln, Midtown Center",Midtown Center Waterfront Promenade,Midtown Center Financial Row,,,,
traffic,traffic_000167,traf_000168,6,56.152412,10.157314,/d6/traffic/traf_000168,"Valley Path, Old Town Core",Old Town Core Science Center,Old Town Core Waterfront,,,,
traffic,traffic_000168,traf_000169,6,56.14911,10.152586,/d6/traffic/traf_000169,"Canal St, Old Town Core",Old Town Core Convention Center,Old Town Core Downtown,,,,
traffic,traffic_000169,traf_000170,0,56.13922,10.178854,/d0/traffic/traf_000170,"Spruce St, North Harbor",North Harbor Main Station,North Harbor Uptown,,,,
traffic,traffic_000170,traf_000171,4,56.120581,10.152364,/d4/traffic/traf_000171,"Park Rd, Midtown Center",Midtown Center City Library,Midtown Center Commercial Strip,,,,
traffic,traffic_000171,traf_000172,6,56.14477,10.169702,/d6/traffic/traf_000172,"King Blvd, Old Town Core",Old Town Core Town Square,Old Town Core Industrial Zone,,,,
traffic,traffic_000172,traf_000173,5,56.175198,10.182437,/d5/traffic/traf_000173,"Elm St, Lakeside District",Lakeside District Waterfront Promenade,Lakeside District Waterfront,,,,
traffic,traffic_000173,traf_000174,6,56.163679,10.168276,/d6/traffic/traf_000174,"Forest Ave, Old Town Core",Old Town Core Sports Arena,Old Town Core Uptown,,,,
traffic,traffic_000174,traf_000175,7,56.196662,10.179045,/d7/traffic/traf_000175,"Pine Rd, Greenfield Park",Greenfield Park Science Center,Greenfield Park Residential Block,,,,
traffic,traffic_000175,traf_000176,1,56.154121,10.225277,/d1/traffic/traf_000176,"Queen Ave, Westside Heights",Westside Heights Town Square,Westside Heights Commercial Strip,,,,
traffic,traffic_000176,traf_000177,5,56.155619,10.181196,/d5/traffic/traf_000177,"Park Rd, Lakeside District",Lakeside District University Campus,Lakeside District Arts Quarter,,,,
traffic,traffic_000177,traf_000178,0,56.137676,10.221007,/d0/traffic/traf_000178,"Canal St, North Harbor",North Harbor Lighthouse,North Harbor Uptown,,,,
traffic,traffic_000178,traf_000179,3,56.142132,10.223107,/d3/traffic/traf_000179,"Bridge Ln, South Hills",South Hills Cathedral,South Hills Downtown,,,,
traffic,traffic_000179,traf_000180,0,56.131513,10.186257,/d0/traffic/traf_000180,"Pine Rd, North Harbor",North Harbor Riverside Park,North Harbor Arts Quarter,,,,
traffic,traffic_000180,traf_000181,2,56.190036,10.159455,/d2/traffic/traf_000181,"Garden St, Eastshore Quarter",Eastshore Quarter Art Museum,Eastshore Quarter Residential Block,,,,
traffic,traffic_000181,traf_000182,7,56.196344,10.231362,/d7/traffic/traf_000182,"King Blvd, Greenfield Park",Greenfield Park Central Plaza,Greenfield Park Commercial Strip,,,,
traffic,traffic_000182,traf_000183,3,56.139982,10.234321,/d3/traffic/traf_000183,"Gate St, South Hills",South Hills Waterfront Promenade,South Hills Arts Quarter,,,,
traffic,traffic_000183,traf_000184,7,56.188988,10.17845,/d7/traffic/traf_000184,"Church Ln, Greenfield Park",Greenfield Park Riverside Park,Greenfield Park Financial Row,,,,
traffic,traffic_000184,traf_000185,4,56.137264,10.15223,/d4/traffic/traf_000185,"Canal St, Midtown Center",Midtown Center University Campus,Midtown Center Transit Hub,,,,
traffic,traffic_000185,traf_000186,0,56.128727,10.180455,/d0/traffic/traf_000186,"Forest Ave, North Harbor",North Harbor Shopping Mall,North Harbor Civic Center,,,,
traffic,traffic_000186,traf_000187,5,56.160276,10.197455,/d5/traffic/traf_000187,"Canal St, Lakeside District",Lakeside District Riverside Park,Lakeside District Financial Row,,,,
traffic,traffic_000187,traf_000188,1,56.183691,10.249577,/d1/traffic/traf_000188,"Cedar Ln, Westside Heights",Westside Heights Shopping Mall,Westside Heights Civic Center,,,,
traffic,traffic_000188,traf_000189,7,56.181805,10.193545,/d7/traffic/traf_000189,"Castle Rd, Greenfield Park",Greenfield Park Main Station,Greenfield Park Uptown,,,,
traffic,traffic_000189,traf_000190,3,56.131983,10.230548,/d3/traffic/traf_000190,"Summit Way, South Hills",South Hills Sports Arena,South Hills Financial Row,,,,
traffic,traffic_000190,traf_000191,5,56.142717,10.220445,/d5/traffic/traf_000191,"River Rd, Lakeside District",Lakeside District Waterfront Promenade,Lakeside District Residential Block,,,,
traffic,traffic_000191,traf_000192,5,56.164917,10.184798,/d5/traffic/traf_000192,"Forest Ave, Lakeside District",Lakeside District City Hall,Lakeside District Residential Block,,,,
traffic,traffic_000192,traf_000193,5,56.174807,10.21498,/d5/traffic/traf_000193,"Cherry Ln, Lakeside District",Lakeside District University Campus,Lakeside District Arts Quarter,,,,
traffic,traffic_000193,traf_000194,2,56.189708,10.156505,/d2/traffic/traf_000194,"Harbor Blvd, Eastshore Quarter",Eastshore Quarter Science Center,Eastshore Quarter Downtown,,,,
traffic,traffic_000194,traf_000195,5,56.16173,10.197475,/d5/traffic/traf_000195,"Tower Ln, Lakeside District",Lakeside District Waterfront Promenade,Lakeside District Uptown,,,,
traffic,traffic_000195,traf_000196,7,56.184871,10.213754,/d7/traffic/traf_000196,"Park Rd, Greenfield Park",Greenfield Park Waterfront Promenade,Greenfield Park Financial Row,,,,
traffic,traffic_000196,traf_000197,1,56.14665,10.227902,/d1/traffic/traf_000197,"Station Rd, Westside Heights",Westside Heights Riverside Park,Westside Heights Financial Row,,,,
traffic,traffic_000197,traf_000198,3,56.141995,10.246588,/d3/traffic/traf_000198,"Mill Rd, South Hills",South Hills Main Station,South Hills Downtown,,,,
traffic,traffic_000198,traf_000199,6,56.161681,10.176102,/d6/traffic/traf_000199,"Castle Rd, Old Town Core",Old Town Core Waterfront Promenade,Old Town Core Residential Block,,,,
traffic,traffic_000199,traf_000200,0,56.120575,10.208829,/d0/traffic/traf_000200,"Valley Path, North Harbor",North Harbor Cathedral,North Harbor Uptown,,,,
traffic,traffic_000200,traf_000201,1,56.144635,10.227899,/d1/traffic/traf_000201,"Spruce St, Westside Heights",Westside Heights Historic Market,Westside Heights Downtown,,,,
traffic,traffic_000201,traf_000202,5,56.160114,10.217745,/d5/traffic/traf_000202,"School St, Lakeside District",Lakeside District Convention Center,Lakeside District Uptown,,,,
traffic,traffic_000202,traf_000203,0,56.137976,10.216157,/d0/traffic/traf_000203,"Spruce St, North Harbor",North Harbor Shopping Mall,North Harbor Financial Row,,,,
traffic,traffic_000203,traf_000204,3,56.138625,10.228953,/d3/traffic/traf_000204,"Mill Rd, South Hills",South Hills Town Square,South Hills Financial Row,,,,
traffic,traffic_000204,traf_000205,4,56.12773,10.167825,/d4/traffic/traf_000205,"Ash Ct, Midtown Center",Midtown Center Shopping Mall,Midtown Center Financial Row,,,,
traffic,traffic_000205,traf_000206,3,56.132802,10.227805,/d3/traffic/traf_000206,"Elm St, South Hills",South Hills Riverside Park,South Hills Waterfront,,,,
traffic,traffic_000206,traf_000207,7,56.185507,10.218007,/d7/traffic/traf_000207,"Gate St, Greenfield Park",Greenfield Park Science Center,Greenfield Park Uptown,,,,
traffic,traffic_000207,traf_000208,5,56.169542,10.219819,/d5/traffic/traf_000208,"Tower Ln, Lakeside District",Lakeside District City Library,Lakeside District Transit Hub,,,,
traffic,traffic_000208,traf_000209,6,56.159638,10.156992,/d6/traffic/traf_000209,"Harbor Blvd, Old Town Core",Old Town Core Clock Tower,Old Town Core Downtown,,,,
traffic,traffic_000209,traf_000210,0,56.124976,10.178414,/d0/traffic/traf_000210,"Harbor Blvd, North Harbor",North Harbor Riverside Park,North Harbor Transit Hub,,,,
traffic,traffic_000210,traf_000211,6,56.166281,10.165437,/d6/traffic/traf_000211,"Queen Ave, Old Town Core",Old Town Core Botanical Garden,Old Town Core Financial Row,,,,
traffic,traffic_000211,traf_000212,1,56.189439,10.242073,/d1/traffic/traf_000212,"Harbor Blvd, Westside Heights",Westside Heights Art Museum,Westside Heights Downtown,,,,
traffic,traffic_000212,traf_000213,6,56.170978,10.157036,/d6/traffic/traf_000213,"Canal St, Old Town Core",Old Town Core Convention Center,Old Town Core Uptown,,,,
traffic,traffic_000213,traf_000214,0,56.126975,10.18711,/d0/traffic/traf_000214,"Pine Rd, North Harbor",North Harbor Cultural Center,North Harbor Industrial Zone,,,,
traffic,traffic_000214,traf_000215,6,56.173029,10.155535,/d6/traffic/traf_000215,"Valley Path, Old Town Core",Old Town Core Riverside Park,Old Town Core Waterfront,,,,
traffic,traffic_000215,traf_000216,0,56.140224,10.180129,/d0/traffic/traf_000216,"Lake Dr, North Harbor",North Harbor City Hall,North Harbor Waterfront,,,,
traffic,traffic_000216,traf_000217,5,56.1747,10.206292,/d5/traffic/traf_000217,"Lake Dr, Lakeside District",Lakeside District City Library,Lakeside District Waterfront,,,,
traffic,traffic_000217,traf_000218,5,56.176022,10.216868,/d5/traffic/traf_000218,"Willow Way, Lakeside District",Lakeside District Central Plaza,Lakeside District Commercial Strip,,,,
traffic,traffic_000218,traf_000219,5,56.159459,10.218828,/d5/traffic/traf_000219,"Summit Way, Lakeside District",Lakeside District Harbor Bridge,Lakeside District Transit Hub,,,,
traffic,traffic_000219,traf_000220,7,56.18401,10.185769,/d7/traffic/traf_000220,"Mill Rd, Greenfield Park",Greenfield Park Lighthouse,Greenfield Park Transit Hub,,,,
traffic,traffic_000220,traf_000221,6,56.176623,10.172894,/d6/traffic/traf_000221,"River Rd, Old Town Core",Old Town Core Science Center,Old Town Core Uptown,,,,
traffic,traffic_000221,traf_000222,7,56.18481,10.225985,/d7/traffic/traf_000222,"Pine Rd, Greenfield Park",Greenfield Park Historic Market,Greenfield Park Uptown,,,,
