qid,scheme,query_text,gt_domain,gt_doc,pred_domain,pred_doc,topk_domains,hit_exact,domain_hit,ssr_score,t_send_disc,t_recv_disc_reply,t_send_fetch,t_recv_data,rtt_total_ms,hops_disc,hops_fetch,hops_total,n_interest_sent,n_data_recv,bytes_ctrl_tx,bytes_ctrl_rx,bytes_data_tx,bytes_data_rx,timeouts,retransmissions,is_measurable,is_success,is_timeout,timeout_reason,failure_scenario,failure_target,topology,disc_ms,fetch_ms,t_send_disc_ns,t_recv_disc_reply_ns,t_send_fetch_ns,t_recv_data_ns
317,iroute,Show streetlight where lanternModel HPS in Greenfield Park Transit Hub,7,sl_000122;sl_000162;sl_000290;sl_000570,/domain7,/domain7/data/doc/sl_000324,/domain7=2.63377(0.683488);/domain1=1.93174(0.530372);/domain6=1.85851(0.530878);/domain2=1.59212(0.5321);/domain0=1.56075(0.475842),0,1,0.727404,83600.0000,83606.6567,83608.1055,83608.1055,8.1055,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.6567,0.0000,83600000000,83606656704,83608105488,83608105488
318,iroute,List streetlight that satisfy lanternModel HPS within Greenfield Park Civic Center,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain7,/domain7/data/doc/sl_000371,/domain7=2.48522(0.651088);/domain1=2.07148(0.56085);/domain6=1.77783(0.512719);/domain5=1.53135(0.442066);/domain0=1.52439(0.467447),0,1,0.708594,83800.0000,83806.6567,83808.1835,83808.1835,8.1835,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.6567,0.0000,83800000000,83806656704,83808183488,83808183488
319,iroute,Which streetlight have lanternModel HPS in Greenfield Park Residential Block?,7,sl_000178;sl_000242;sl_000410;sl_000422,/domain7,/domain7/data/doc/sl_000178,/domain7=2.9454(0.751456);/domain1=2.36005(0.623789);/domain6=2.17499(0.602115);/domain0=1.95589(0.567084);/domain5=1.86487(0.514647),1,1,0.754912,84000.0000,84006.6567,84008.1884,84008.1884,8.1884,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,6.6567,0.0000,84000000000,84006656704,84008188416,84008188416
320,iroute,Find parking with facilityType metered around Westside Heights Town Square,1,p_000244;p_000272;p_000376,/domain1,/domain1/data/doc/p_000440,/domain1=3.27182(0.819041);/domain7=2.60575(0.674405);/domain5=2.51735(0.658096);/domain3=2.49519(0.761781);/domain6=2.45454(0.672334),0,1,0.779039,84200.0000,84207.2307,84208.1785,84215.4152,15.4152,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,7.2367,84200000000,84207230688,84208178544,84215415248
321,iroute,Search for parking matching facilityType metered near Westside Heights Central Plaza,1,p_000316;p_000352;p_000500,/domain1,/domain1/data/doc/p_000522,/domain1=3.13919(0.79024);/domain7=2.55209(0.662754);/domain6=2.50407(0.683606);/domain3=2.34152(0.722697);/domain4=2.31666(0.720002),0,1,0.754265,84400.0000,84407.2307,84407.6185,84414.8552,14.8552,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,7.2367,84400000000,84407230688,84407618544,84414855248
322,iroute,Locate parking having facilityType metered close to Westside Heights Historic Market,1,p_000224,/domain1,/domain1/data/doc/p_000515,/domain1=3.29744(0.824603);/domain7=2.57247(0.667179);/domain6=2.48444(0.679139);/domain3=2.43309(0.745987);/domain0=2.28555(0.649243),0,1,0.770124,84600.0000,84607.2307,84607.7644,84615.0011,15.0011,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.2307,7.2367,84600000000,84607230688,84607764400,84615001104
323,iroute,"parking data: facilityType covered, zone South Hills",3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain6,/domain6/data/doc/p_000556,/domain1=2.5844(0.669769);/domain3=2.40221(0.738132);/domain7=2.24652(0.5964);/domain6=2.23261(0.621833);/domain0=2.21681(0.63322),0,0,0.696287,84800.0000,84807.6235,84807.7644,84815.3791,15.3791,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6235,7.6147,84800000000,84807623472,84807764400,84815379104
324,iroute,Report on parking with facilityType covered in South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain3,/domain3/data/doc/p_000333,/domain3=2.64052(0.798743);/domain1=2.4911(0.649509);/domain7=2.21356(0.589243);/domain4=2.10553(0.66603);/domain5=2.10296(0.567717),1,1,0.728236,85000.0000,85006.5187,85008.1884,85014.7131,14.7131,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.5187,6.5247,85000000000,85006518688,85008188400,85014713104
325,iroute,Query parking meeting facilityType covered across South Hills,3,p_000001;p_000013;p_000205;p_000309;p_000333;p_000345;p_000369;p_000373;p_000389;p_000425;p_000453;p_000517;p_000521;p_000577;p_000593,/domain4,/domain4/data/doc/p_000094,/domain1=2.51128(0.65389);/domain3=2.30684(0.713878);/domain5=2.09963(0.56699);/domain7=2.06767(0.557562);/domain4=2.04307(0.650066),0,0,0.656884,85200.0000,85206.3584,85208.1785,85214.5232,14.5232,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,6.3584,6.3447,85200000000,85206358400,85208178544,85214523248
326,iroute,Show pollution where monitoringStation satellite in Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=2.23542(0.657728);/domain1=1.71574(0.482193);/domain0=1.54872(0.456424);/domain4=1.47227(0.487816);/domain3=1.41588(0.494906),0,1,0.698644,85400.0000,85407.6087,85407.7546,85415.3693,15.3693,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,7.6148,85400000000,85407608720,85407754576,85415369344
327,iroute,List pollution that satisfy monitoringStation satellite within Old Town Core Financial Row,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000514,/domain6=2.31868(0.677749);/domain1=1.90087(0.522483);/domain0=1.70025(0.490182);/domain4=1.55331(0.507861);/domain3=1.53002(0.52439),0,1,0.756838,85600.0000,85607.6087,85607.7546,85607.7546,7.7546,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,0.0000,85600000000,85607608720,85607754576,85607754576
328,iroute,Which pollution have monitoringStation satellite in Old Town Core Uptown?,6,pol_000081;pol_000129;pol_000171;pol_000183;pol_000201;pol_000237;pol_000330;pol_000357;pol_000366;pol_000375;pol_000417;pol_000459;pol_000495;pol_000573;pol_000582;pol_000588,/domain6,/domain6/data/doc/pol_000237,/domain6=2.64736(0.756781);/domain1=2.22768(0.593604);/domain0=2.13735(0.587562);/domain4=2.00412(0.619365);/domain7=1.97238(0.552199),1,1,0.781062,85800.0000,85807.6087,85807.7546,85815.3693,15.3693,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.6087,7.6148,85800000000,85807608720,85807754576,85815369344
329,iroute,Find streetlight with locationCategory sidewalk around Lakeside District Cathedral,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000497,/domain5=2.70478(0.697431);/domain1=1.94344(0.532925);/domain7=1.80275(0.50224);/domain0=1.64324(0.49489);/domain2=1.40971(0.485705),0,1,0.788844,86000.0000,86008.1687,86008.1687,86008.1687,8.1687,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1687,0.0000,86000000000,86008168704,86008168704,86008168704
330,iroute,Search for streetlight matching locationCategory sidewalk near Lakeside District City Library,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000449,/domain5=2.55498(0.664832);/domain1=2.12901(0.573397);/domain7=1.8209(0.506198);/domain0=1.6067(0.486454);/domain2=1.48918(0.505917),0,1,0.763049,86200.0000,86208.1687,86208.1687,86216.3434,16.3434,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1687,8.1747,86200000000,86208168704,86208168704,86216343440
331,iroute,Locate streetlight having locationCategory sidewalk close to Lakeside District Harbor Bridge,5,sl_000191;sl_000215;sl_000255;sl_000279;sl_000287;sl_000311;sl_000375;sl_000391;sl_000415;sl_000423;sl_000495;sl_000551,/domain5,/domain5/data/doc/sl_000497,/domain5=2.46544(0.645345);/domain1=1.84511(0.511477);/domain0=1.72808(0.514482);/domain7=1.68928(0.477491);/domain2=1.2969(0.457013),0,1,0.764261,86400.0000,86408.1687,86408.1687,86408.1687,8.1687,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1687,0.0000,86400000000,86408168704,86408168704,86408168704
332,iroute,Find traffic with vehicleType truck around South Hills Waterfront Promenade,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain3,/domain3/data/doc/traf_000183,/domain3=2.51815(0.74019);/domain1=2.48538(0.636358);/domain7=2.26182(0.610779);/domain5=2.2577(0.588983);/domain2=2.11592(0.66205),1,1,0.827211,86600.0000,86606.5187,86608.1835,86614.7083,14.7083,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.5187,6.5248,86600000000,86606518736,86608183520,86614708320
333,iroute,Search for traffic matching vehicleType truck near South Hills Science Center,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain3,/domain3/data/doc/traf_000198,/domain1=2.62377(0.665859);/domain3=2.51716(0.739946);/domain7=2.27021(0.612635);/domain6=1.96646(0.571272);/domain0=1.94934(0.565571),1,1,0.758806,86800.0000,86806.5237,86807.7644,86807.7644,7.7644,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.5237,0.0000,86800000000,86806523664,86807764448,86807764448
334,iroute,Locate traffic having vehicleType truck close to South Hills Waterfront Promenade,3,traf_000078;traf_000108;traf_000153;traf_000183;traf_000198;traf_000258;traf_000288;traf_000373;traf_000378;traf_000428;traf_000433;traf_000453;traf_000458;traf_000493,/domain3,/domain3/data/doc/traf_000183,/domain3=2.61679(0.764381);/domain1=2.59367(0.659442);/domain7=2.35756(0.631954);/domain5=2.20802(0.578374);/domain2=2.146(0.669662),1,1,0.830720,87000.0000,87006.5187,87008.1835,87008.1835,8.1835,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,6.5187,0.0000,87000000000,87006518736,87008183520,87008183520
335,iroute,"pollution data: airQualityLevel unhealthy, zone Lakeside District",5,pol_000243;pol_000353;pol_000448;pol_000453,/domain5,/domain5/data/doc/pol_000130,/domain5=3.10921(0.783729);/domain1=2.41839(0.635107);/domain0=1.94233(0.544115);/domain3=1.88147(0.615176);/domain7=1.86944(0.529207),0,1,0.819600,87200.0000,87208.1687,87208.1687,87216.3435,16.3435,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1687,8.1748,87200000000,87208168720,87208168720,87216343488
336,iroute,Report on pollution with airQualityLevel unhealthy in Lakeside District,5,pol_000213;pol_000393,/domain5,/domain5/data/doc/pol_000443,/domain5=2.89801(0.737869);/domain1=2.05126(0.55521);/domain7=1.69038(0.489214);/domain3=1.59794(0.541936);/domain0=1.46428(0.437612),0,1,0.807619,87400.0000,87408.1687,87408.1687,87416.3435,16.3435,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1687,8.1748,87400000000,87408168720,87408168720,87416343488
337,iroute,Query pollution meeting airQualityLevel unhealthy across Lakeside District,5,pol_000443,/domain5,/domain5/data/doc/pol_000130,/domain5=2.93504(0.745909);/domain1=2.08229(0.561963);/domain7=1.66936(0.48452);/domain0=1.63286(0.47517);/domain3=1.55672(0.531287),0,1,0.783148,87600.0000,87608.1687,87608.1687,87608.1687,8.1687,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1687,0.0000,87600000000,87608168720,87608168720,87608168720
338,iroute,Find streetlight with lanternModel LED around Eastshore Quarter Shopping Mall,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain2,/domain2/data/doc/sl_000408,/domain1=2.63714(0.684223);/domain2=2.51796(0.767572);/domain6=2.47794(0.670308);/domain7=2.3927(0.630909);/domain5=2.21826(0.591553),0,1,0.763219,87800.0000,87808.0956,87808.1884,87808.1884,8.1884,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.0956,0.0000,87800000000,87808095632,87808188416,87808188416
339,iroute,Search for streetlight matching lanternModel LED near Eastshore Quarter Cathedral,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain2,/domain2/data/doc/sl_000007,/domain1=2.59153(0.674276);/domain7=2.36692(0.625287);/domain2=2.3365(0.721421);/domain0=2.16268(0.614833);/domain6=2.15113(0.596746),0,1,0.706980,88000.0000,88008.1006,88008.1006,88008.1006,8.1006,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.1006,0.0000,88000000000,88008100560,88008100560,88008100560
340,iroute,Locate streetlight having lanternModel LED close to Eastshore Quarter Botanical Garden,2,sl_000005;sl_000009;sl_000013;sl_000021;sl_000089;sl_000249;sl_000317;sl_000341;sl_000345;sl_000369;sl_000409;sl_000509;sl_000593,/domain2,/domain2/data/doc/sl_000249,/domain1=2.70714(0.69949);/domain2=2.64765(0.800556);/domain7=2.54979(0.665171);/domain6=2.47315(0.669229);/domain5=2.28101(0.60521),1,1,0.830131,88200.0000,88208.0956,88208.1884,88216.2852,16.2852,-1,2,-1,5,1,3015,169,43,1106,0,0,1,1,0,,none,,redundant,8.0956,8.0967,88200000000,88208095632,88208188416,88216285152
341,iroute,Show pollution where pollutantType O3 in North Harbor Waterfront,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain1,/domain1/data/doc/pol_000064,/domain0=2.50778(0.670087);/domain5=2.37104(0.623439);/domain7=2.19099(0.601025);/domain1=2.18716(0.584786);/domain2=1.86554(0.604684),0,0,0.774281,88400.0000,88407.2455,88408.1736,88408.1736,8.1736,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.2455,0.0000,88400000000,88407245504,88408173648,88408173648
342,iroute,List pollution that satisfy pollutantType O3 within North Harbor Downtown,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain0,/domain0/data/doc/pol_000178,/domain0=2.79449(0.733962);/domain7=2.49742(0.669465);/domain1=2.48674(0.649981);/domain5=2.24151(0.595311);/domain4=2.01399(0.621806),1,1,0.750733,88600.0000,88607.7447,88608.1835,88615.9343,15.9343,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.7447,7.7508,88600000000,88607744720,88608183504,88615934272
343,iroute,Which pollution have pollutantType O3 in North Harbor Downtown?,0,pol_000172;pol_000178;pol_000226;pol_000304;pol_000406;pol_000496;pol_000502;pol_000538;pol_000550;pol_000574,/domain0,/domain0/data/doc/pol_000025,/domain0=2.81877(0.739372);/domain7=2.49992(0.670024);/domain1=2.44659(0.641242);/domain5=2.15951(0.577505);/domain2=2.01268(0.642297),0,1,0.760318,88800.0000,88807.7447,88808.1835,88815.9343,15.9343,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,7.7447,7.7508,88800000000,88807744720,88808183504,88815934272
344,iroute,"parking data: facilityType metered, zone Old Town Core",6,p_000216,/domain6,/domain6/data/doc/p_000556,/domain6=2.64973(0.716751);/domain7=2.0489(0.563694);/domain1=2.00207(0.533337);/domain0=1.9621(0.573854);/domain4=1.87674(0.607546),0,1,0.745247,89000.0000,89007.6087,89007.7595,89007.7595,7.7595,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6087,0.0000,89000000000,89007608688,89007759472,89007759472
345,iroute,Report on parking with facilityType metered in Old Town Core,6,p_000428;p_000436;p_000496,/domain6,/domain6/data/doc/p_000480,/domain6=2.7012(0.728464);/domain7=1.85471(0.511319);/domain4=1.77022(0.580318);/domain3=1.72982(0.567122);/domain1=1.72201(0.482502),0,1,0.788023,89200.0000,89207.6087,89207.6087,89215.2234,15.2234,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6087,7.6147,89200000000,89207608688,89207608688,89215223392
346,iroute,Query parking meeting facilityType metered across Old Town Core,6,p_000032;p_000416;p_000540,/domain6,/domain6/data/doc/p_000480,/domain6=2.35072(0.648709);/domain7=1.88969(0.528483);/domain1=1.82192(0.494936);/domain4=1.69817(0.553653);/domain5=1.6034(0.449241),0,1,0.716429,89400.0000,89407.6087,89408.1884,89408.1884,8.1884,-1,2,-1,5,1,3015,168,42,1105,0,0,1,1,0,,none,,redundant,7.6087,0.0000,89400000000,89407608688,89408188400,89408188400
347,iroute,Find pollution with pollutantType CO around Lakeside District Convention Center,5,pol_000077;pol_000101;pol_000113;pol_000185;pol_000197;pol_000227;pol_000245;pol_000257;pol_000263;pol_000311;pol_000317;pol_000341;pol_000353;pol_000359;pol_000413;pol_000443;pol_000485;pol_000497;pol_000581;pol_000599,/domain5,/domain5/data/doc/pol_000353,/domain5=2.97411(0.754393);/domain1=1.94956(0.533078);/domain7=1.68589(0.488213);/domain0=1.62931(0.474379);/domain3=1.51041(0.519325),1,1,0.786426,89600.0000,89608.1687,89608.1687,89608.1687,8.1687,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1687,0.0000,89600000000,89608168720,89608168720,89608168720
348,iroute,Search for pollution matching pollutantType CO near Lakeside District Waterfront Promenade,5,pol_000077;pol_000101;pol_000113;pol_000185;pol_000197;pol_000227;pol_000245;pol_000257;pol_000263;pol_000311;pol_000317;pol_000341;pol_000353;pol_000359;pol_000413;pol_000443;pol_000485;pol_000497;pol_000581;pol_000599,/domain5,/domain5/data/doc/pol_000302,/domain5=2.96109(0.751567);/domain1=2.07674(0.560756);/domain7=1.84199(0.523075);/domain0=1.7829(0.508595);/domain2=1.72395(0.56849),0,1,0.753902,89800.0000,89808.1687,89808.1687,89816.3435,16.3435,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1687,8.1748,89800000000,89808168720,89808168720,89816343488
349,iroute,Locate pollution having pollutantType CO close to Lakeside District Waterfront Promenade,5,pol_000077;pol_000101;pol_000113;pol_000185;pol_000197;pol_000227;pol_000245;pol_000257;pol_000263;pol_000311;pol_000317;pol_000341;pol_000353;pol_000359;pol_000413;pol_000443;pol_000485;pol_000497;pol_000581;pol_000599,/domain5,/domain5/data/doc/pol_000138,/domain5=3.03607(0.767848);/domain1=1.8483(0.511042);/domain0=1.71144(0.492676);/domain7=1.65496(0.481303);/domain2=1.60669(0.538517),0,1,0.775141,90000.0000,90008.1687,90008.1687,90016.3435,16.3435,-1,2,-1,5,1,3015,170,44,1107,0,0,1,1,0,,none,,redundant,8.1687,8.1748,90000000000,90008168720,90008168720,90016343488
350,iroute,Show traffic where laneDirection inbound in North Harbor Financial Row,0,traf_000019,/domain0,/domain0/data/doc/traf_000488,/domain0=2.33146(0.653806);/domain1=1.89393(0.510286);/domain2=1.69687(0.555996);/domain5=1.69574(0.468962);/domain4=1.65814(0.543573),0,1,0.657474,90200.0000,90207.7447,90208.1835,90215.9343,15.9343,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.7447,7.7508,90200000000,90207744736,90208183520,90215934320
351,iroute,List traffic that satisfy laneDirection inbound within North Harbor Financial Row,0,traf_000214,/domain0,/domain0/data/doc/traf_000259,/domain0=2.1619(0.614653);/domain1=1.73666(0.476763);/domain4=1.50502(0.505006);/domain6=1.41057(0.442519);/domain2=1.37895(0.475533),0,1,0.650824,90400.0000,90407.7447,90408.1104,90408.1104,8.1104,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.7447,0.0000,90400000000,90407744736,90408110448,90408110448
352,iroute,Which traffic have laneDirection inbound in North Harbor Civic Center?,0,traf_000085;traf_000364;traf_000556,/domain0,/domain0/data/doc/traf_000305,/domain0=2.6446(0.726113);/domain1=2.18149(0.571582);/domain4=2.04476(0.64095);/domain7=1.90831(0.532601);/domain6=1.82938(0.539522),0,1,0.724618,90600.0000,90607.7447,90607.7447,90615.4955,15.4955,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,7.7447,7.7508,90600000000,90607744736,90607744736,90615495536
353,iroute,Show traffic where roadType arterial in Eastshore Quarter Arts Quarter,2,traf_000007;traf_000133;traf_000139;traf_000163;traf_000181;traf_000583,/domain2,/domain2/data/doc/traf_000546,/domain2=2.48893(0.756452);/domain1=2.24754(0.585662);/domain0=2.21857(0.627739);/domain7=2.13305(0.582302);/domain6=2.06165(0.593318),0,1,0.768342,90800.0000,90808.0907,90808.0907,90808.0907,8.0907,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0907,0.0000,90800000000,90808090736,90808090736,90808090736
354,iroute,List traffic that satisfy roadType arterial within Eastshore Quarter Downtown,2,traf_000007;traf_000133;traf_000139;traf_000163;traf_000181;traf_000583,/domain2,/domain2/data/doc/traf_000583,/domain1=2.81002(0.705559);/domain2=2.59792(0.784037);/domain7=2.56622(0.678098);/domain0=2.51314(0.695757);/domain6=2.28366(0.64474),1,1,0.777806,91000.0000,91008.0957,91008.0957,91016.1925,16.1925,-1,2,-1,5,1,3015,171,45,1108,0,0,1,1,0,,none,,redundant,8.0957,8.0968,91000000000,91008095664,91008095664,91016192464
